tcin,title,url,brand,breadcrumb,leaf_category,price,original_price,discount_percent,is_on_sale,rating,review_count,bought_recently,is_new,colors,selected_color,images,description,feature_bullets,material,dimensions,dimensions_raw,bag_structure,interior_features,exterior_features,closure_type,handle_type,fabric_name,care_instructions,origin,upc,dpci,specs,in_stock,scraped_at
1008459901,"Bow Evening Bag Sparkly Clutch Purses for Women Wedding Glitter Rhinestone Party Prom Purse Dressy Pink 8.8"" x 2"" x 3.9""",https://www.target.com/p/bow-evening-bag-sparkly-clutch-purses-for-women-wedding-glitter-rhinestone-party-prom-purse-dressy/-/A-1008459901?preselect=1008459904#lnk=sametab,Empire DigiLabs,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",Clutches,56.97,113.94,50.0,True,0.0,0,,False,"size8.8"" x 2"" x 3.9""",,https://target.scene7.com/is/image/Target/GUEST_59f0b3c5-bc72-497c-807b-7087e3a59d7c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_acdc77db-4ff5-422b-a38d-b7ba5efa7e28?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_640df479-4463-47d6-b8b4-61a2ed71372b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1e965980-c9d2-44c9-abaf-05626a60ba97?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d159d761-042c-49e8-a991-f8faadab19f0?wid=1200&hei=1200&qlt=85,,,Nylon,"{""H"": ""3.9"", ""W"": ""8.8"", ""D"": ""2""}",3.9 inches (H) x 8.8 inches (W) x 2 inches (D),Structured,Multiple Compartments,Detachable Straps,Snap closure,No Handles or Straps,Novelty,Spot or Wipe Clean,imported,661309791923,,"{""Dimensions (Overall)"": ""3.9 inches (H) x 8.8 inches (W) x 2 inches (D)"", ""Shell Material"": ""Nylon"", ""Bag Structure"": ""Structured"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Detachable Straps"", ""Main Compartment Closure"": ""Snap closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1008459904"", ""UPC"": ""661309791923"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009297864,Narwey Purses for Women Pocketbooks Soft PU Leather Ladies Crossbody Purse,https://www.target.com/p/narwey-purses-for-women-pocketbooks-soft-pu-leather-ladies-crossbody-purse/-/A-1009297864#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,51.99,65.99,21.2,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_0b830afb-9709-408a-b055-6de815a11750?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0b7f6e1c-d03e-441c-b869-3850e08b2955?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_43cffa7d-f5a5-4d62-94b5-2613f241ba7f?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_059fe525-f0c5-4741-87c4-30de8c58c191?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_e0621ec4-be0a-4e17-bf5b-df1b080bd321?wid=1200&hei=1200&qlt=85,"Material; Trendy & Fashionable; Size:10.6""L*9.4""H*4.7''W/27*24*12CM.Weight; Perfect for all occation",,Leather,"{""H"": ""4.7"", ""W"": ""7.8"", ""D"": ""10.6""}",4.7 inches (H) x 7.8 inches (W) x 10.6 inches (D),Lightweight,Multiple Compartments,Zip Pocket,Zip Closure,Shoulder Strap,1 x 1 Rib,Shake Clean,imported,310907652494,,"{""Dimensions (Overall)"": ""4.7 inches (H) x 7.8 inches (W) x 10.6 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Zip Pocket"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Shoulder Strap"", ""Fabric Name"": ""1 x 1 Rib"", ""Care & Cleaning"": ""Shake Clean"", ""TCIN"": ""1009297864"", ""UPC"": ""310907652494"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009277082,Narwey Sparkly Diamond Evening Bag Clutch Purses for Women Rhinestone Purse,https://www.target.com/p/narwey-sparkly-diamond-evening-bag-clutch-purses-for-women-rhinestone-purse/-/A-1009277082#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,66.99,79.99,16.3,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_9f47ab14-7c44-4cb3-b8b8-9f42b986e3bd?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_39c4da94-5afc-4b1a-aad1-e655de6bfd37?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_11bb26f1-2d82-496a-a33b-e545556fc9c0?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_ffe22e4f-1594-4ef0-8a33-7adee80efb9f?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d609631f-5fe8-4901-b6aa-85f692326a30?wid=1200&hei=1200&qlt=85,FEATURES; 3-in-1 STYLE; CAPACITY; OCCASION,,Polyester,"{""H"": ""4.3"", ""W"": ""5.9"", ""D"": ""6.7""}",4.3 inches (H) x 5.9 inches (W) x 6.7 inches (D),Lightweight,Multiple Compartments,No Compartments or Pockets,Drawstring Closure,Single handle,1 x 1 Rib,Dry Clean,imported,653056260289,,"{""Dimensions (Overall)"": ""4.3 inches (H) x 5.9 inches (W) x 6.7 inches (D)"", ""Shell Material"": ""Polyester"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Drawstring Closure"", ""Handle Type"": ""Single handle"", ""Fabric Name"": ""1 x 1 Rib"", ""Care & Cleaning"": ""Dry Clean"", ""TCIN"": ""1009277082"", ""UPC"": ""653056260289"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1007939900,"Clutch Purses for Women PU Leather Evening Clutch Bag Fashion Handbags with Chain Light Gold 11.8"" x 7.2"" x 1.9""",https://www.target.com/p/clutch-purses-for-women-pu-leather-evening-clutch-bag-fashion-handbags-with-chain/-/A-1007939900?preselect=1007939903#lnk=sametab,Empire DigiLabs,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",Clutches,77.97,155.94,50.0,True,0.0,0,,False,"size11.8"" x 7.2"" x 1.9""",,https://target.scene7.com/is/image/Target/GUEST_843c3230-90b5-4f3b-a760-f79d5b4a33b3?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_e33f34c3-f60c-47c8-a451-dd161613e517?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_2c9ed25a-87de-4c82-8e1c-c3afa16ca3e6?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_f3b2453c-5a22-434e-a7b7-4e490ffd62f3?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_793a29a7-dfac-44f5-9aad-15e1f3c7bda5?wid=1200&hei=1200&qlt=85,,,Leather,"{""H"": ""7.2"", ""W"": ""11.8"", ""D"": ""1.9""}",7.2 inches (H) x 11.8 inches (W) x 1.9 inches (D),Structured,Multiple Compartments,Detachable Straps,Magnetic Closure,Top Carrying Handle,Faux Leather,Spot or Wipe Clean,imported,661309842595,,"{""Dimensions (Overall)"": ""7.2 inches (H) x 11.8 inches (W) x 1.9 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Structured"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Detachable Straps"", ""Main Compartment Closure"": ""Magnetic Closure"", ""Handle Type"": ""Top Carrying Handle"", ""Fabric Name"": ""Faux Leather"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1007939903"", ""UPC"": ""661309842595"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009318667,"Narwey Red Purse for Women, Y2K Trendy Shoulder Bag Cherry Purses, Leather Hobo Bags Cute Bow Coquette Bag",https://www.target.com/p/narwey-red-purse-for-women-y2k-trendy-shoulder-bag-cherry-purses-leather-hobo-bags-cute-bow-coquette-bag/-/A-1009318667#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,41.99,53.99,22.2,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_e5f1b140-805c-44e2-99f4-da05c70464dd?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_b4702ea1-dd15-489a-9cd0-dca0c9505742?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_fa7ef69a-f1fd-45d4-a867-7279192ec592?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_6b773c93-d1d8-4f59-91bc-37383bc93535?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_900966c8-e9ff-409a-94fd-f0464ac8d540?wid=1200&hei=1200&qlt=85,size; high-quality PU leathe; minimalist design,,Leather,"{""H"": ""4.3"", ""W"": ""2.4"", ""D"": ""10.6""}",4.3 inches (H) x 2.4 inches (W) x 10.6 inches (D),Lightweight,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,No Handles or Straps,Novelty,Do Not Wash,imported,743998124326,,"{""Dimensions (Overall)"": ""4.3 inches (H) x 2.4 inches (W) x 10.6 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009318667"", ""UPC"": ""743998124326"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1006085469,YOUZEY Cloud 9 Puffer Crossbody Purse Bag - Baby Blue,https://www.target.com/p/youzey-cloud-9-puffer-crossbody-purse-bag-baby-blue/-/A-1006085469#lnk=sametab,YOUZEY,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,34.99,0.0,0.0,False,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_4b0e9d30-527a-4a58-9b5e-6c09b75251e9?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_f1f48668-19d8-450f-9fbf-f2527d686597?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_c45d97c6-4431-4603-932a-3c017f1f2414?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_a40b4132-2fb3-4c84-b8a8-c7c643ec9c79?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d71b4289-cc20-4b30-9550-c62d79a0c3e9?wid=1200&hei=1200&qlt=85,,,Polyester,"{""H"": ""18"", ""W"": ""12"", ""D"": ""4""}",18 inches (H) x 12 inches (W) x 4 inches (D),Softside,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,Shoulder Strap,Quilted,Spot or Wipe Clean,Imported,810171100979,,"{""Dimensions (Overall)"": ""18 inches (H) x 12 inches (W) x 4 inches (D)"", ""Shell Material"": ""Polyester"", ""Bag Structure"": ""Softside"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Shoulder Strap"", ""Fabric Name"": ""Quilted"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1006085469"", ""UPC"": ""810171100979"", ""Origin"": ""Imported""}",True,2026-02-23T00:42:02.789672
1009142756,"Narwey Clear Bag for Stadium Events, Clear Crossbody Bag, Small Transparent Purses",https://www.target.com/p/narwey-clear-bag-for-stadium-events-clear-crossbody-bag-small-transparent-purses/-/A-1009142756#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,40.99,50.99,19.6,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_728b627d-aaa6-4f4c-867e-4e06befceb9f?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0504f93e-a23e-4c6b-8991-5543bb568e2c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_abd80e63-2c04-4541-be35-8cc6cfe0bc57?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_27d40f9d-5d4b-4233-97cb-5a2fe7d1f96b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0cf1b8ce-1ae9-4dbf-b8af-df31d28db32c?wid=1200&hei=1200&qlt=85,Clear Bag Stadium Approved; Lightweight & Functional; Hands Free; Multi Ways to Carry,,20% Recycled Nylon,"{""H"": ""10.62"", ""W"": ""1.96"", ""D"": ""6.29""}",10.62 inches (H) x 1.96 inches (W) x 6.29 inches (D),Unstructured,No Compartments or Pockets,Multiple Compartments,Zip Closure,Single handle,Novelty,Do Not Wash,imported,916867305809,,"{""Dimensions (Overall)"": ""10.62 inches (H) x 1.96 inches (W) x 6.29 inches (D)"", ""Shell Material"": ""20% Recycled Nylon"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""Multiple Compartments"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Single handle"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009142756"", ""UPC"": ""916867305809"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009339325,Narwey Small Crossbody Bags for Women PU Leather Cell Phone Purse Wallet with Adjustable Guitar Strap,https://www.target.com/p/narwey-small-crossbody-bags-for-women-pu-leather-cell-phone-purse-wallet-with-adjustable-guitar-strap/-/A-1009339325#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,33.99,39.99,15.0,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_d5fb4575-9d33-4da4-ad81-091ac5a77e1d?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1452b4a4-9bf8-4a21-87f5-9e7213b69a33?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_449d90de-c4ba-4227-8f75-5c3731eb6230?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1cbe0ca8-ab08-4658-82e5-b00985e7dc2e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_b464088b-a5ed-41ca-8f0b-d44fe4dafe8d?wid=1200&hei=1200&qlt=85,Premium Materials; Spacious Yet Compact; Widely applicable; Unique Design,,TPU (Thermoplastic Polyurethane),"{""H"": ""5.9"", ""W"": ""1.96"", ""D"": ""8.46""}",5.9 inches (H) x 1.96 inches (W) x 8.46 inches (D),Dome,Multiple Compartments,Padded Laptop Compartment,Zip Closure,Carrying Handle,2 x 2 Rib,Do Not Wash,imported,392783376664,,"{""Dimensions (Overall)"": ""5.9 inches (H) x 1.96 inches (W) x 8.46 inches (D)"", ""Shell Material"": ""TPU (Thermoplastic Polyurethane)"", ""Bag Structure"": ""Dome"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Padded Laptop Compartment"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Carrying Handle"", ""Fabric Name"": ""2 x 2 Rib"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009339325"", ""UPC"": ""392783376664"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009325053,"Narwey Laptop Bag for Women, Stylish Diamond Quilted Work Tote with Clutch Purse, 15.6-inch Purple Tote",https://www.target.com/p/narwey-laptop-bag-for-women-stylish-diamond-quilted-work-tote-with-clutch-purse-15-6-inch-purple-tote/-/A-1009325053#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,71.39,82.56,13.5,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_94aa640f-93c4-4eb9-862d-696ede7ae496?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_23570c39-07be-4a6b-b599-61e94deff60f?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_151bc4ae-3f61-43e3-997e-2e3d26edbfd3?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0e478e1e-e643-4703-912a-a050238065a5?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_926a4460-8abd-4de2-9ff2-b425c0843e84?wid=1200&hei=1200&qlt=85,Quilted Laptop Tote Bag for Women; Professional Work Tote Bags for Women; Great Travel Tote Bags for Women,,Polyester,"{""H"": ""12"", ""W"": ""15"", ""D"": ""6.5""}",12 inches (H) x 15 inches (W) x 6.5 inches (D),Lightweight,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,No Handles or Straps,Novelty,Do Not Wash,imported,124526114789,,"{""Dimensions (Overall)"": ""12 inches (H) x 15 inches (W) x 6.5 inches (D)"", ""Shell Material"": ""Polyester"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009325053"", ""UPC"": ""124526114789"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009325443,"Narwey Clear Bag Stadium Approved with Front Pocket,Clear Crossbody Purse Bag for Women Men",https://www.target.com/p/narwey-clear-bag-stadium-approved-with-front-pocket-clear-crossbody-purse-bag-for-women-men/-/A-1009325443#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses",Handbags & Purses,27.29,45.99,40.7,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_0cccac55-a5b4-4f12-8110-6c480c06ce2f?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_008bf935-84e1-4dd2-81ce-0eb6771a90f9?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_076a03de-b40d-4d67-b31e-1627cc1da6e0?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_4cf74188-5978-4fec-bad7-345fac3477aa?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_ee1a5f35-33f8-4828-a5f6-c3fc01de9527?wid=1200&hei=1200&qlt=85,Stadium Approved; Smooth Security Checks; Dual-Zipper Storag; Left-Right Carrying,,PVC (Polyvinyl Chloride),"{""H"": ""1.5"", ""W"": ""10.5"", ""D"": ""6.5""}",1.5 inches (H) x 10.5 inches (W) x 6.5 inches (D),Lightweight,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,No Handles or Straps,Novelty,Do Not Wash,imported,124526114796,,"{""Dimensions (Overall)"": ""1.5 inches (H) x 10.5 inches (W) x 6.5 inches (D)"", ""Shell Material"": ""PVC (Polyvinyl Chloride)"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009325443"", ""UPC"": ""124526114796"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009347902,Narwey Clear Purses For Women Acrylic Clear Clutch Bag Stadium Approved (transparent),https://www.target.com/p/narwey-clear-purses-for-women-acrylic-clear-clutch-bag-stadium-approved-transparent/-/A-1009347902#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,37.79,48.99,22.9,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_4ed39a3b-83b0-4dd3-ae84-a800518666d8?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_9015f86d-3fad-4ee9-9818-9efde6d7daca?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_639ebf3a-cbf2-48fe-b180-999ca82fc9b0?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_f441cbcb-6c9e-4457-b2be-10f23e667d4c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_89d7da25-706a-4ccb-909e-1cfdb03b6e00?wid=1200&hei=1200&qlt=85,Acrylic clutch for every occasion; Portable specs; Easy to match; Material; Cute style,,PVC (Polyvinyl Chloride),"{""H"": ""4"", ""W"": ""24"", ""D"": ""7""}",4 inches (H) x 24 inches (W) x 7 inches (D),Lightweight,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,No Handles or Straps,Novelty,Do Not Wash,imported,124921334607,,"{""Dimensions (Overall)"": ""4 inches (H) x 24 inches (W) x 7 inches (D)"", ""Shell Material"": ""PVC (Polyvinyl Chloride)"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009347902"", ""UPC"": ""124921334607"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1009302828,Narwey Small Hobo Bags for Women Retro Crescent Coffee Shoulder Purse,https://www.target.com/p/narwey-small-hobo-bags-for-women-retro-crescent-coffee-shoulder-purse/-/A-1009302828#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,42.99,59.0,27.1,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_bd9eb915-0a64-40d2-9ee8-804de09ced80?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_8bfbcbbd-7d47-49b6-81fc-62b48534d5bd?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_6b6ed6a3-33af-4511-abf7-a92c8977e222?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_70162723-4e2a-44fe-bf66-b71f284e2af5?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_73835427-bf01-47e2-aea5-5accfb8e7cf4?wid=1200&hei=1200&qlt=85,Soft Material; Small Size; Adjustable Strap; Occasions,,Leather,"{""H"": ""9.57"", ""W"": ""1.57"", ""D"": ""11.14""}",9.57 inches (H) x 1.57 inches (W) x 11.14 inches (D),Lightweight,Multiple Compartments,No Compartments or Pockets,Zip Closure,Shoulder Strap,1 x 1 Rib,Shake Clean,imported,665851184516,,"{""Dimensions (Overall)"": ""9.57 inches (H) x 1.57 inches (W) x 11.14 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Shoulder Strap"", ""Fabric Name"": ""1 x 1 Rib"", ""Care & Cleaning"": ""Shake Clean"", ""TCIN"": ""1009302828"", ""UPC"": ""665851184516"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
1007901703,"Ultra Soft Foldable Vegan Leather Shoulder Handbag, Stylish Slouchy Tote Purses Brown 13"" x 3.93"" x 9.75""",https://www.target.com/p/ultra-soft-foldable-vegan-leather-shoulder-handbag-stylish-slouchy-tote-purses/-/A-1007901703?preselect=1007901704#lnk=sametab,Empire DigiLabs,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,89.97,179.94,50.0,True,0.0,0,,False,"size13"" x 3.93"" x 9.75""",,https://target.scene7.com/is/image/Target/GUEST_c42e2e6d-2f65-43d7-a847-cef6660b3d5c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_5c78cadc-916c-4e60-9f36-5765fca9830e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_bfa6980e-5fe3-48a5-abde-946059c5a7fe?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_197a2c37-12da-4e11-b5e1-e9d6c24b66e9?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_31d58e7e-b2ea-4d84-9a0d-ffa8511a68c6?wid=1200&hei=1200&qlt=85,,,Leather,"{""H"": ""9.75"", ""W"": ""13"", ""D"": ""3.93""}",9.75 inches (H) x 13 inches (W) x 3.93 inches (D),Softside,Multiple Compartments,Adjustable Shoulder Strap,Zip Closure,Adjustable Shoulder Strap,Faux Leather,Spot or Wipe Clean,imported,661309873780,,"{""Dimensions (Overall)"": ""9.75 inches (H) x 13 inches (W) x 3.93 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Softside"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Adjustable Shoulder Strap"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Adjustable Shoulder Strap"", ""Fabric Name"": ""Faux Leather"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1007901704"", ""UPC"": ""661309873780"", ""Origin"": ""imported""}",True,2026-02-23T00:42:02.789672
